64|14|13|37|16|14
64|15|9|10|28|68
64|16|21|22|57|58
64|17|0|1|43|2
65|0|1|0|2|43
65|1|1|2|4|43
65|2|44|5|7|8
65|3|45|9|39|20
65|4|13|15|91|16
65|5|84|84|84|84
65|6|84|84|84|84
65|7|84|84|84|84
65|8|84|84|84|84
65|9|84|84|84|84
65|10|84|84|84|84
65|11|84|84|84|84
65|12|84|84|84|84
65|13|84|84|84|84
65|14|84|84|84|84
65|15|84|84|84|84
65|16|84|84|84|84
65|17|84|84|84|84
66|0|1|0|2|42
66|1|1|4|2|0
66|2|44|7|5|48
66|3|9|12|10|84
66|4|13|15|14|59
66|5|0|3|2|4
66|6|9|10|19|20
66|7|21|22|13|46
66|8|48|14|49|5
66|9|25|26|28|51
66|10|11|29|30|61
66|11|1|3|0|2
66|12|44|8|54|5
66|13|11|36|35|64
66|14|13|14|16|55
66|15|9|10|38|56
66|16|22|21|40|58
66|17|1|0|43|3
67|0|0|1|2|63
67|1|1|2|43|0
67|2|44|7|48|5
67|3|9|10|39|58
67|4|13|14|37|59
67|5|0|3|17|41
67|6|9|10|19|20
67|7|21|22|13|47
67|8|14|48|49|7
67|9|25|50|65|27
67|10|11|29|47|70
67|11|0|1|3|2
67|12|44|54|32|5
67|13|11|34|35|36
67|14|13|14|37|16
67|15|9|10|68|38
67|16|21|22|39|58
67|17|1|0|43|3
68|0|0|1|2|3
68|1|1|0|2|4
68|2|44|5|7|33
68|3|9|45|39|10
68|4|13|59|37|15
68|5|0|2|3|17
68|6|9|19|10|20
68|7|21|22|13|47
68|8|49|5|48|7
68|9|50|26|25|82
68|10|11|47|61|29
68|11|1|0|2|4
68|12|44|54|33|8
68|13|11|34|30|64
68|14|13|37|55|16
68|15|9|10|28|51
68|16|21|22|58|40
68|17|1|0|43|3
69|0|2|1|0|42
69|1|1|2|4|43
69|2|44|7|5|48
69|3|45|9|10|28
69|4|13|37|14|59
69|5|2|0|17|3
69|6|19|39|10|9
69|7|21|22|13|60
69|8|14|49|24|37
69|9|25|28|65|50
69|10|11|34|83|47
69|11|1|43|2|4
69|12|44|8|54|5
69|13|11|34|92|30
69|14|13|14|37|16
69|15|10|9|28|68
69|16|22|21|58|39
69|17|1|0|43|2
70|0|0|1|2|63
70|1|84|84|84|84
70|2|44|7|5|71
70|3|9|45|10|28
70|4|13|14|15|59
70|5|3|0|2|17
70|6|9|10|19|39
70|7|21|22|13|60
70|8|49|14|24|37
70|9|25|50|65|27
70|10|11|47|30|70
70|11|2|3|1|0
70|12|44|5|33|94
70|13|11|34|35|92
70|14|13|14|16|15
70|15|9|10|56|68
70|16|21|22|58|57
70|17|0|84|1|3
71|0|0|63|1|42
71|1|1|4|3|0
71|2|44|71|7|54
71|3|9|39|10|45
71|4|13|15|37|100
71|5|0|2|3|63
71|6|10|9|39|20
71|7|21|22|13|98
71|8|7|48|49|44
71|9|50|65|25|80
71|10|11|61|78|83
71|11|0|4|1|2
71|12|54|44|73|5
71|13|11|34|64|36
71|14|13|16|37|100
71|15|9|10|50|56
71|16|22|21|58|39
71|17|0|1|3|63
72|0|1|0|42|2
72|1|1|2|0|4
72|2|44|5|7|66
72|3|12|9|76|45
72|4|13|14|15|16
72|5|0|2|3|4
72|6|10|39|102|19
72|7|21|22|13|60
72|8|14|24|5|48
72|9|25|62|50|65
72|10|11|29|34|47
72|11|1|2|0|3
72|12|44|5|54|66
72|13|11|35|34|36
72|14|13|14|16|55
72|15|9|10|56|38
72|16|22|58|21|39
72|17|0|1|2|43
73|0|1|0|2|43
73|1|1|43|0|2
73|2|44|7|71|5
73|3|9|10|45|67
73|4|13|37|14|59
73|5|0|2|3|43
73|6|19|39|20|10
73|7|13|22|21|72
73|8|48|49|37|14
73|9|50|25|65|51
73|10|11|30|47|29
73|11|1|0|43|2
73|12|44|8|5|54
73|13|11|34|30|45
73|14|13|14|100|16
73|15|9|10|56|68
73|16|22|21|58|39
73|17|1|0|43|2
74|0|1|0|2|42
74|1|1|0|2|43
74|2|44|7|5|6
74|3|9|10|28|45
74|4|13|37|59|14
74|5|0|3|2|17
74|6|20|19|10|39
74|7|22|21|13|72
74|8|48|49|14|7
74|9|25|50|28|51
74|10|11|30|29|47
74|11|1|0|4|2
74|12|44|54|8|32
74|13|11|34|36|30
74|14|13|14|37|100
74|15|9|10|28|38
74|16|22|21|58|40
74|17|1|0|43|2
75|0|0|1|2|42
75|1|1|0|2|4
75|2|44|5|24|7
75|3|9|10|58|45
75|4|13|15|59|14
75|5|0|3|2|17
75|6|9|10|19|39
75|7|22|21|13|47
75|8|5|37|49|7
75|9|25|50|28|65
75|10|11|47|61|34
75|11|0|1|3|2
75|12|44|54|5|33
75|13|11|34|30|64
75|14|13|14|16|15
75|15|9|10|56|68
75|16|22|21|58|40
75|17|1|0|43|3
76|0|0|1|2|42
76|1|1|4|2|0
76|2|44|5|6|24
76|3|9|11|12|39
76|4|13|15|14|16
76|5|0|3|2|1
76|6|9|39|19|20
76|7|21|22|13|60
76|8|44|14|24|7
76|9|25|51|62|65
76|10|11|61|83|29
76|11|1|2|4|0
76|12|44|5|54|6
76|13|11|36|34|29
76|14|13|14|15|37
76|15|9|25|10|38
76|16|21|22|58|39
76|17|1|0|43|4
77|0|1|0|42|3
77|1|1|2|0|43
77|2|44|5|66|7
77|3|9|58|67|39
77|4|13|14|37|59
77|5|0|2|3|63
77|6|20|19|39|10
77|7|21|22|13|60
77|8|49|48|37|67
77|9|65|50|82|28
77|10|11|61|47|29
77|11|1|0|2|4
77|12|44|54|5|66
77|13|11|34|35|103
77|14|13|37|14|16
77|15|84|84|84|84
77|16|22|21|39|90
77|17|1|0|3|41
78|0|2|1|0|3
78|1|1|2|4|0
78|2|44|5|7|6
78|3|9|10|45|12
78|4|13|14|37|59
78|5|0|3|4|2
78|6|19|39|10|20
78|7|21|22|13|72
78|8|84|84|84|84
78|9|25|50|51|62
78|10|11|29|30|47
78|11|1|4|2|43
78|12|44|5|66|8
78|13|11|34|30|64
78|14|13|37|14|55
78|15|9|10|56|38
78|16|21|22|40|58
78|17|1|43|0|2
79|0|0|1|63|2
79|1|1|0|2|41
79|2|44|5|7|6
79|3|10|9|39|58
79|4|13|15|14|59
79|5|0|3|2|41
79|6|10|19|9|20
79|7|21|22|13|104
79|8|7|44|49|5
79|9|25|26|65|50
79|10|11|61|31|47
79|11|2|0|1|43
79|12|44|5|54|8
79|13|11|92|105|34
79|14|13|49|16|55
79|15|9|10|56|25
79|16|22|58|21|39
79|17|1|0|41|2
80|0|1|0|2|42
80|1|1|2|0|43
80|2|44|7|5|48
80|3|9|45|28|12
80|4|13|14|59|37
80|5|3|0|2|43
80|6|10|9|39|20
80|7|21|22|13|47
80|8|49|14|5|48
80|9|25|65|51|50
80|10|11|61|30|47
80|11|1|43|2|4
80|12|44|54|5|33
80|13|11|30|34|36
80|14|13|16|14|37
80|15|10|9|28|56
80|16|22|21|58|57
80|17|1|0|2|3
81|0|1|0|2|42
81|1|1|43|2|41
81|2|44|5|7|73
81|3|9|28|67|58
81|4|13|14|37|59
81|5|2|0|3|43
81|6|9|19|39|20
81|7|21|13|22|60
81|8|48|14|37|24
81|9|25|28|50|51
81|10|11|47|61|70
81|11|1|2|53|43
81|12|44|54|8|33
81|13|11|34|35|30
81|14|13|14|37|16
81|15|9|10|28|97
81|16|22|21|40|58
81|17|1|43|2|0
82|0|1|0|63|2
82|1|1|2|0|43
82|2|44|7|48|73
82|3|9|67|58|39
82|4|13|14|37|59
82|5|0|2|3|43
82|6|10|39|99|19
82|7|21|22|13|106
82|8|48|49|7|44
82|9|25|28|51|28
82|10|11|30|61|47
82|11|0|2|43|3
82|12|44|54|5|73
82|13|11|34|36|35
82|14|13|37|16|14
82|15|9|10|28|38
82|16|58|21|22|57
82|17|1|0|43|2
83|0|0|1|2|42
83|1|0|1|43|4
83|2|44|5|7|48
83|3|9|10|58|39
83|4|13|15|14|37
83|5|0|3|2|4
83|6|9|10|39|19
83|7|21|22|13|72
83|8|5|48|7|44
83|9|25|65|62|50
83|10|11|29|61|47
83|11|3|0|1|4
83|12|44|54|5|33
83|13|11|34|64|35
83|14|13|16|37|14
83|15|10|9|38|56
83|16|22|21|58|39
83|17|1|0|43|4
84|0|0|1|2|42
84|1|1|0|2|3
84|2|44|5|48|7
84|3|9|10|11|58
84|4|13|14|59|15
84|5|0|2|3|4
84|6|9|19|10|39
84|7|21|13|22|72
84|8|48|14|49|5
84|9|25|62|50|51
84|10|11|29|70|47
84|11|1|53|43|2
84|12|54|44|5|33
84|13|11|34|64|35
84|14|13|14|55|100
84|15|9|10|25|38
84|16|21|58|22|39
84|17|1|0|43|3
85|0|0|42|1|2
85|1|1|2|43|0
85|2|44|5|7|6
85|3|9|58|74|10
85|4|13|15|59|37
85|5|0|3|2|107
85|6|39|108|19|20
85|7|22|21|60|47
85|8|5|49|48|14
85|9|82|25|50|28
85|10|11|47|29|30
85|11|2|1|53|43
85|12|44|5|73|8
85|13|11|34|30|35
85|14|13|37|16|14
85|15|9|10|56|82
85|16|22|21|39|58
85|17|0|43|1|2
86|0|0|1|2|42
86|1|1|4|2|0
86|2|44|5|7|48
86|3|9|45|10|67
86|4|13|15|59|37
86|5|0|2|3|43
86|6|9|39|20|19
86|7|21|22|13|47
86|8|44|48|49|5
86|9|25|65|50|28
86|10|11|47|70|30
86|11|0|1|2|4
86|12|44|54|5|66
86|13|11|34|45|92
86|14|13|16|15|14
86|15|9|10|101|28
86|16|58|22|21|40
86|17|0|1|43|2
87|0|1|0|2|42
87|1|4|1|43|2
87|2|44|7|5|48
87|3|9|28|20|39
87|4|15|13|59|37
87|5|0|3|4|2
87|6|19|20|39|10
87|7|21|22|13|47
87|8|24|48|49|14
87|9|25|38|50|65
87|10|11|29|78|47
87|11|4|1|0|3
87|12|44|8|54|5
87|13|11|34|30|29
87|14|15|13|37|16
87|15|9|38|10|28
87|16|22|21|58|58
87|17|1|43|0|41
88|0|1|0|2|63
88|1|1|0|3|2
88|2|44|5|7|48
88|3|9|11|10|58
88|4|13|15|14|59
88|5|0|3|2|4
88|6|9|39|10|19
88|7|21|22|13|60
88|8|48|49|14|7
88|9|25|65|27|28
88|10|11|29|31|61
88|11|4|3|1|0
88|12|44|54|5|8
88|13|11|34|36|31
88|14|13|14|37|55
88|15|9|10|38|28
88|16|22|21|58|39
88|17|1|0|3|43
89|0|0|1|3|2
89|1|1|2|4|41
89|2|44|5|7|66
89|3|9|12|10|45
89|4|13|37|14|59
89|5|0|3|2|43
89|6|10|9|39|19
89|7|13|21|22|60
89|8|5|98|44|14
89|9|25|50|65|51
89|10|11|61|47|30
89|11|1|3|53|2
89|12|44|5|66|73
89|13|11|30|34|92
89|14|13|16|14|49
89|15|10|9|38|56
89|16|21|40|39|22
89|17|0|1|3|43
90|0|0|2|1|42
90|1|1|43|2|0
90|2|44|5|7|48
90|3|67|28|45|12
90|4|13|59|37|14
90|5|0|2|3|43
90|6|20|39|19|99
90|7|21|22|13|47
90|8|49|48|109|44
90|9|25|28|50|65
90|10|11|30|29|30
90|11|1|43|2|53
90|12|44|54|8|5
90|13|11|34|30|35
90|14|13|14|16|37
90|15|9|10|56|68
90|16|22|21|40|58
90|17|1|0|43|3
91|0|0|1|42|2
91|1|1|0|2|43
91|2|44|48|5|7
91|3|9|20|45|12
91|4|13|59|15|14
91|5|0|3|2|41
91|6|9|20|19|10
91|7|22|21|13|60
91|8|48|49|14|44
91|9|65|50|27|25
91|10|11|47|34|29
91|11|0|2|1|42
91|12|44|54|5|8
91|13|11|34|110|30
91|14|13|16|14|37
91|15|9|10|51|68
91|16|22|21|58|40
91|17|0|1|2|43
92|0|1|2|0|43
92|1|43|1|2|4
92|2|44|7|5|71
92|3|45|9|58|10
92|4|13|59|14|91
92|5|0|2|3|43
92|6|19|39|10|20
92|7|21|22|13|69
92|8|48|14|49|24
92|9|25|51|50|28
92|10|11|47|30|29
92|11|1|43|2|4
92|12|44|5|54|8
92|13|11|34|35|45
92|14|13|37|91|16
92|15|9|10|56|38
92|16|22|21|40|57
92|17|43|1|0|2
93|0|0|3|1|2
93|1|1|0|2|3
93|2|44|5|7|73
93|3|10|9|12|58
93|4|13|16|15|14
93|5|3|0|2|43
93|6|10|9|39|19
93|7|21|22|13|60
93|8|5|24|44|7
93|9|51|25|65|62
93|10|11|70|34|29
93|11|3|0|2|1
93|12|44|73|5|66
93|13|11|34|35|36
93|14|13|16|15|55
93|15|10|9|51|56
93|16|22|21|39|58
93|17|1|0|3|43
94|0|1|0|2|3
94|1|1|2|0|43
94|2|44|5|7|48
94|3|45|9|10|67
94|4|13|37|14|59
94|5|0|3|2|17
94|6|10|9|19|20
94|7|21|22|13|60
94|8|48|14|49|7
94|9|50|25|28|65
94|10|11|47|29|34
94|11|1|0|2|53
94|12|44|5|8|33
94|13|11|34|30|35
94|14|13|14|37|55
94|15|9|10|56|68
94|16|21|22|58|57
94|17|1|0|43|3
95|0|0|1|2|42
95|1|1|43|2|4
95|2|44|7|5|73
95|3|58|10|39|20
95|4|13|59|15|37
95|5|2|0|3|17
95|6|19|39|20|9
95|7|21|22|60|13
95|8|49|7|48|24
95|9|25|28|50|82
95|10|11|47|30|29
95|11|1|43|2|89
95|12|44|54|5|75
95|13|11|34|30|35
95|14|13|16|14|37
95|15|9|10|82|28
95|16|21|58|22|39
95|17|1|43|0|3
96|0|1|3|0|42
96|1|1|0|3|43
96|2|44|7|5|48
96|3|9|10|58|39
96|4|13|15|14|37
96|5|0|3|2|17
96|6|9|10|20|39
96|7|21|22|13|72
96|8|48|49|7|98
96|9|25|50|65|51
96|10|11|29|30|31
96|11|0|3|1|4
96|12|44|54|8|66
96|13|11|34|30|36
96|14|13|15|16|14
96|15|10|9|38|68
96|16|21|22|58|40
96|17|1|0|3|43
97|0|1|2|0|42
97|1|1|2|0|43
97|2|44|5|48|7
97|3|9|58|45|67
97|4|13|14|37|15
97|5|0|3|2|43
97|6|39|19|9|10
97|7|21|22|13|60
97|8|14|48|37|49
97|9|25|65|50|51
97|10|11|47|30|70
97|11|1|2|3|43
97|12|44|54|5|8
97|13|11|34|35|30
97|14|13|14|37|16
97|15|9|10|56|68
97|16|22|21|58|40
97|17|1|2|43|0
98|0|42|0|1|2
98|1|1|2|4|41
98|2|7|44|5|8
98|3|10|9|45|20
98|4|13|16|15|37
98|5|0|2|3|4
98|6|10|39|9|20
98|7|21|22|13|60
98|8|7|49|98|14
98|9|25|65|82|51
98|10|11|30|29|111
98|11|0|1|2|4
98|12|44|5|8|54
98|13|11|34|35|45
98|14|13|16|15|37
98|15|9|10|38|97
98|16|21|22|39|58
98|17|1|0|2|4
99|0|0|1|2|17
99|1|1|43|2|41
99|2|44|5|7|48
99|3|9|45|39|28
99|4|13|14|37|59
99|5|0|2|17|3
99|6|39|19|10|99
99|7|13|21|22|46
99|8|48|14|49|67
99|9|25|65|28|50
99|10|11|47|30|29
99|11|2|1|43|53
99|12|44|8|54|33
99|13|11|34|35|30
99|14|13|49|37|16
99|15|9|10|28|68
99|16|22|21|40|57
99|17|0|1|43|41
100|0|1|0|42|2
100|1|1|4|0|43
100|2|44|5|66|48
100|3|9|11|10|12
100|4|13|15|14|59
100|5|0|3|2|4
100|6|9|10|19|20
100|7|21|22|13|72
100|8|5|48|7|49
100|9|25|62|50|65
100|10|11|29|61|47
100|11|4|1|0|2
100|12|44|54|5|66
100|13|11|34|35|64
100|14|13|14|15|55
100|15|9|10|56|68
100|16|21|22|58|40
100|17|1|0|43|4
101|0|0|1|2|42
101|1|1|2|0|4
101|2|44|5|7|48
101|3|9|45|67|58
101|4|13|59|37|15
101|5|0|2|3|17
101|6|19|10|9|20
101|7|21|13|22|93
101|8|5|7|49|48
101|9|25|50|28|65
101|10|11|61|83|29
101|11|1|2|0|53
101|12|44|54|5|8
101|13|11|34|30|35
101|14|13|37|14|16
101|15|9|10|56|38
101|16|22|21|58|40
101|17|1|0|2|3
102|0|1|0|43|2
102|1|1|43|18|2
102|2|44|5|48|7
102|3|9|58|45|11
102|4|13|16|85|59
102|5|0|2|3|18
102|6|10|9|19|20
102|7|21|22|13|60
102|8|98|48|44|7
102|9|25|50|65|51
102|10|11|47|96|29
102|11|2|43|0|18
102|12|44|8|32|33
102|13|11|34|45|64
102|14|13|16|49|112
102|15|9|10|56|25
102|16|22|21|58|57
102|17|43|1|2|3
103|0|2|1|17|0
103|1|1|2|43|41
103|2|44|7|8|5
103|3|28|45|12|67
103|4|13|59|14|37
103|5|2|0|3|17
103|6|19|39|20|10
103|7|13|21|22|47
103|8|48|49|14|67
103|9|25|28|50|65
103|10|11|29|47|30
103|11|43|1|2|53
103|12|54|8|33|44
103|13|34|11|35|30
103|14|13|14|16|37
103|15|9|68|10|56
103|16|21|22|40|57
103|17|43|1|2|0
104|0|1|2|0|17
104|1|1|2|43|4
104|2|44|7|5|8
104|3|45|28|67|84
104|4|13|59|37|14
104|5|2|0|3|17
104|6|19|20|39|10
104|7|21|13|22|21
104|8|49|48|14|67
104|9|25|50|28|65
104|10|11|47|29|30
104|11|1|2|43|53
104|12|44|8|54|33
104|13|11|34|30|35
104|14|13|37|14|16
104|15|9|10|68|56
104|16|21|22|57|40
104|17|1|43|0|2
105|0|1|0|2|42
105|1|1|43|2|4
105|2|44|5|7|8
105|3|9|67|45|12
105|4|13|37|14|59
105|5|0|2|3|17
105|6|19|20|10|39
105|7|21|22|13|60
105|8|49|14|67|37
105|9|25|50|65|28
105|10|11|29|47|30
105|11|1|2|0|43
105|12|44|54|8|33
105|13|11|34|35|30
105|14|13|14|37|55
105|15|9|10|56|28
105|16|22|21|57|40
105|17|1|0|2|43
106|0|0|2|42|1
106|1|1|2|43|0
106|2|44|48|7|6
106|3|9|10|45|76
106|4|13|37|14|59
106|5|0|2|3|43
106|6|10|9|20|39
106|7|21|22|13|60
106|8|14|48|49|37
106|9|25|65|50|51
106|10|11|47|61|70
106|11|2|1|43|0
106|12|44|54|8|33
106|13|11|34|92|45
106|14|13|37|14|55
106|15|9|10|56|38
106|16|22|21|58|40
106|17|1|0|2|43
107|0|1|0|2|42
107|1|1|2|43|4
107|2|44|5|48|7
107|3|45|9|76|58
107|4|13|37|59|14
107|5|0|2|3|43
107|6|9|39|20|19
107|7|13|22|21|47
107|8|48|14|49|37
107|9|25|51|50|28
107|10|11|29|47|83
107|11|2|1|43|0
107|12|44|54|5|66
107|13|11|34|35|30
107|14|13|16|14|55
107|15|9|10|28|38
107|16|21|58|22|90
107|17|43|1|0|41
108|0|0|1|2|42
108|1|1|2|0|43
108|2|44|5|7|48
108|3|9|45|28|12
108|4|13|37|59|14
108|5|0|2|3|17
108|6|9|10|39|19
108|7|21|13|22|60
108|8|48|67|49|14
108|9|25|50|65|28
108|10|11|30|47|29
108|11|2|1|0|3
108|12|44|33|8|54
108|13|11|34|35|30
108|14|13|14|37|55
108|15|9|10|68|56
108|16|21|22|58|57
108|17|1|0|2|43
109|0|0|1|3|2
109|1|1|0|3|2
109|2|44|5|7|71
109|3|9|20|45|39
109|4|13|15|14|37
109|5|0|3|2|41
109|6|9|19|10|20
109|7|21|22|13|60
109|8|5|49|44|48
109|9|25|28|65|50
109|10|11|83|47|30
109|11|1|0|2|3
109|12|44|54|8|73
109|13|11|30|34|36
109|14|15|13|16|14
109|15|9|10|38|28
109|16|21|22|58|40
109|17|0|1|3|2
110|0|0|1|2|42
110|1|1|43|2|0
110|2|44|7|5|48
110|3|9|10|45|39
110|4|13|59|14|37
110|5|0|3|2|43
110|6|39|10|9|19
110|7|22|21|13|47
110|8|48|49|7|24
110|9|65|28|25|51
110|10|11|30|61|47
110|11|43|3|1|2
110|12|44|8|5|54
110|13|11|34|30|35
110|14|13|16|14|37
110|15|9|10|38|56
110|16|22|21|58|57
110|17|0|1|43|2
111|0|2|0|1|42
111|1|1|2|0|4
111|2|44|7|48|5
111|3|9|28|58|67
111|4|13|14|37|59
111|5|0|3|2|1
111|6|10|39|20|19
111|7|21|13|22|60
111|8|48|24|49|14
111|9|28|25|50|51
111|10|11|34|29|47
111|11|1|3|0|4
111|12|44|54|8|94
111|13|11|34|35|30
111|14|13|16|14|37
111|15|9|10|56|68
111|16|22|21|58|90
111|17|1|0|43|3
112|0|1|0|2|42
112|1|1|2|0|43
112|2|44|5|7|48
112|3|45|67|12|28
112|4|13|14|59|37
112|5|0|3|2|17
112|6|10|39|20|19
112|7|21|22|13|60
112|8|48|49|14|67
112|9|50|25|65|51
112|10|11|47|29|30
112|11|0|1|3|2
112|12|44|8|54|5
112|13|11|34|64|30
112|14|13|14|37|16
112|15|9|10|56|28
112|16|21|22|39|57
112|17|1|0|2|43
113|0|0|1|2|43
113|1|1|2|0|4
113|2|44|24|48|5
113|3|9|12|76|20
113|4|13|14|37|59
113|5|0|3|2|1
113|6|20|9|19|10
113|7|21|22|13|72
113|8|48|44|14|24
113|9|50|25|51|28
113|10|11|30|47|70
113|11|0|1|2|3
113|12|44|54|8|5
113|13|11|34|30|64
113|14|13|14|37|16
113|15|9|10|68|56
113|16|22|21|39|12
113|17|1|43|0|2
114|0|2|1|0|42
114|1|1|2|43|4
114|2|44|5|7|71
114|3|45|67|12|28
114|4|13|14|59|37
114|5|0|3|2|43
114|6|20|10|39|19
114|7|21|22|13|47
114|8|14|49|37|48
114|9|25|50|28|65
114|10|11|47|61|70
114|11|1|2|43|4
114|12|44|8|54|33
114|13|11|34|45|35
114|14|13|37|16|14
114|15|9|10|56|68
114|16|21|22|58|57
114|17|1|0|43|2
115|0|2|1|0|42
115|1|1|2|0|43
115|2|44|7|5|71
115|3|9|76|45|12
115|4|13|14|15|37
115|5|0|2|3|1
115|6|9|39|20|19
115|7|21|13|22|60
115|8|49|14|48|37
115|9|25|28|50|65
115|10|11|47|30|29
115|11|1|0|2|3
115|12|44|54|33|8
115|13|11|34|30|35
115|14|13|37|16|14
115|15|9|10|56|28
115|16|22|21|39|57
115|17|1|0|43|2
116|0|1|0|2|41
116|1|1|2|43|0
116|2|44|5|7|48
116|3|9|67|45|76
116|4|13|14|37|59
116|5|0|3|2|17
116|6|39|10|19|20
116|7|21|13|22|60
116|8|14|49|37|48
116|9|25|28|51|65
116|10|11|47|61|34
116|11|1|2|17|43
116|12|44|54|5|8
116|13|11|34|35|45
116|14|13|14|16|37
116|15|9|10|56|10
116|16|21|22|58|39
116|17|1|43|2|0
117|0|84|84|84|84
117|1|1|43|0|84
117|2|44|7|5|8
117|3|67|58|10|84
117|4|13|37|59|84
117|5|0|3|42|84
117|6|9|39|20|19
117|7|21|22|13|84
117|8|49|14|7|84
117|9|25|84|84|84
117|10|84|84|84|84
117|11|84|84|84|84
117|12|84|84|84|84
117|13|84|84|84|84
117|14|84|84|84|84
117|15|84|84|84|84
117|16|84|84|84|84
117|17|84|84|84|84
118|0|0|1|42|2
118|1|1|0|4|43
118|2|44|5|7|48
118|3|67|9|28|45
118|4|13|14|16|37
118|5|0|3|2|41
118|6|9|39|20|19
118|7|22|21|13|46
118|8|48|14|37|67
118|9|50|25|82|65
118|10|11|61|34|47
118|11|3|1|0|2
118|12|44|8|5|54
118|13|11|34|64|35
118|14|13|14|16|55
118|15|9|56|10|68
118|16|22|21|39|58
118|17|1|63|0|3
119|0|1|0|2|42
119|1|1|2|4|0
119|2|44|7|5|8
119|3|9|45|10|28
119|4|13|14|59|37
119|5|0|3|2|17
119|6|10|20|19|108
119|7|13|21|47|22
119|8|14|49|48|24
119|9|25|50|28|65
119|10|11|30|47|52
119|11|1|2|0|53
119|12|44|8|54|5
119|13|11|34|45|35
119|14|13|14|16|37
119|15|9|10|56|95
119|16|58|21|22|40
119|17|1|0|2|43
120|0|0|1|2|42
120|1|1|2|4|0
120|2|44|5|48|71
120|3|12|9|11|76
120|4|13|14|15|59
120|5|0|3|2|17
120|6|20|10|9|19
120|7|13|21|22|60
120|8|48|14|49|7
120|9|65|50|25|82
120|10|11|29|47|30
120|11|1|3|2|53
120|12|44|8|54|5
120|13|11|30|34|64
120|14|13|14|55|37
120|15|9|10|56|38
120|16|22|21|58|39
120|17|1|3|43|0
121|0|1|0|42|2
121|1|1|0|2|4
121|2|44|5|48|7
121|3|9|12|45|58
121|4|13|37|14|59
121|5|0|3|43|17
121|6|9|10|39|19
121|7|21|22|13|72
121|8|14|37|44|49
121|9|25|50|51|50
121|10|11|30|83|47
121|11|0|1|43|2
121|12|44|5|54|32
121|13|11|34|35|64
121|14|13|14|55|37
121|15|9|10|28|56
121|16|22|21|58|57
121|17|1|0|43|2
122|0|1|2|17|42
122|1|1|0|43|2
122|2|44|5|7|24
122|3|10|9|11|45
122|4|13|14|59|37
122|5|3|17|2|0
122|6|9|19|39|10
122|7|21|22|13|60
122|8|48|49|14|44
122|9|25|65|50|28
122|10|11|30|29|47
122|11|2|1|4|17
122|12|44|54|8|33
122|13|11|34|30|92
122|14|13|55|100|49
122|15|9|10|38|56
122|16|21|22|58|40
122|17|0|1|3|17
123|0|1|0|42|84
123|1|1|0|2|43
123|2|44|7|5|84
123|3|9|10|58|67
123|4|13|37|14|59
123|5|0|3|2|43
123|6|9|10|19|39
123|7|21|22|13|47
123|8|49|14|44|5
123|9|25|82|62|65
123|10|11|61|29|30
123|11|3|0|1|2
123|12|44|54|5|33
123|13|11|34|35|30
123|14|13|16|37|14
123|15|10|9|28|56
123|16|22|21|58|39
123|17|1|0|43|2
124|0|0|1|42|2
124|1|2|1|0|42
124|2|44|5|7|48
124|3|12|45|28|67
124|4|13|37|59|14
124|5|2|0|17|3
124|6|19|20|99|39
124|7|21|13|22|47
124|8|48|14|49|24
124|9|25|50|28|65
124|10|11|30|29|61
124|11|1|2|43|53
124|12|44|54|33|5
124|13|11|34|92|35
124|14|13|37|16|55
124|15|9|10|68|38
124|16|22|21|57|40
124|17|0|1|43|4
125|0|1|0|2|42
125|1|1|0|43|2
125|2|44|5|33|7
125|3|9|84|84|84
125|4|84|84|84|84
125|5|84|84|84|84
125|6|84|84|84|84
125|7|84|84|84|84
125|8|84|84|84|84
125|9|84|84|84|84
125|10|84|84|84|84
125|11|84|84|84|84
125|12|84|84|84|84
125|13|84|84|84|84
125|14|84|84|84|84
125|15|84|84|84|84
125|16|84|84|84|84
125|17|84|84|84|84
126|0|1|0|2|42
126|1|1|2|43|0
126|2|44|48|7|5
126|3|9|10|58|67
126|4|13|59|14|37
126|5|0|3|2|43
126|6|10|39|9|19
126|7|21|22|13|47
126|8|14|48|49|37
126|9|25|50|65|51
126|10|11|61|29|30
126|11|1|2|0|3
126|12|44|8|5|54
126|13|11|34|35|45
126|14|13|14|37|16
126|15|9|10|56|68
126|16|21|22|58|39
126|17|1|43|0|2
127|0|1|0|2|42
127|1|1|2|0|4
127|2|44|5|48|7
127|3|12|9|45|67
127|4|13|14|59|37
127|5|0|2|3|41
127|6|20|19|10|39
127|7|21|13|22|60
127|8|14|49|48|24
127|9|25|65|26|50
127|10|11|78|30|47
127|11|1|53|0|2
127|12|44|54|5|8
127|13|11|34|30|64
127|14|13|37|16|55
127|15|9|10|28|101
127|16|21|58|22|39
127|17|1|43|0|2
128|0|2|0|1|42
128|1|1|2|43|0
128|2|44|5|7|48
128|3|9|45|28|67
128|4|13|37|59|14
128|5|0|2|3|43
128|6|19|39|20|99
128|7|21|13|22|46
128|8|14|49|67|48
128|9|25|28|50|65
128|10|11|47|30|29
128|11|1|2|53|43
128|12|44|8|54|33
128|13|11|35|34|92
128|14|13|37|14|16
128|15|9|10|56|28
128|16|22|21|40|57
128|17|1|43|2|0
129|0|0|1|2|42
129|1|1|2|0|4
129|2|44|7|5|71
129|3|9|12|10|28
129|4|13|37|14|16
129|5|0|3|2|17
129|6|10|19|20|9
129|7|21|13|22|77
129|8|24|48|49|14
129|9|25|50|28|65
